"m.z" "r.t" "p.value" "t.score"
354.93174 12.592 0.1912816895 -0.1028539693
288.21670 9.624 0.1912816895 -0.0667144304
140.07027 1.006 0.1912816895 0.0875016801
104.07053 0.875 0.1912816895 -0.1315304389
353.16799 1.006 0.1927373913 0.0501223910
526.33502 11.108 0.1927373913 -0.0631055491
175.09635 5.995 0.1955963560 -0.0604015328
99.09158 0.871 0.1955963560 0.1503935725
203.01723 1.563 0.1972354076 -0.0705309881
201.01679 2.458 0.1972354076 0.0403736063
434.87184 1.655 0.1972354076 -0.0998785658
133.08579 6.236 0.1999803707 -0.0547713070
412.86265 1.253 0.1999803707 -0.0624297728
186.07591 5.789 0.1999803707 -0.0516670360
525.28825 10.405 0.1999803707 -0.0160274097
205.06814 1.161 0.1999803707 0.0753492490
272.94442 0.605 0.1999803707 -0.0472912831
237.08701 10.015 0.1999803707 -0.0311305931
267.84787 4.643 0.2018080552 0.0359852653
173.09307 1.007 0.2018080552 -0.0558994458
247.03088 1.446 0.2018080552 -0.1111594862
219.07643 9.969 0.2044341332 -0.0589536700
374.59629 1.031 0.2044341332 -0.1904089445
330.91568 12.664 0.2089580280 0.0583664423
223.14409 9.125 0.2089580280 -0.0030713718
140.07021 1.019 0.2089580280 0.1133275049
242.02522 10.323 0.2111789752 0.0691001044
310.11444 1.459 0.2111789752 0.0541308619
184.04007 6.249 0.2135524242 -0.1090811284
140.07022 1.01 0.2135524242 0.1027796074
110.54134 1.31 0.2135524242 -0.0595807468
326.70016 9.515 0.2135524242 -0.0444611668
486.24869 9.759 0.2135524242 -0.0448436934
209.83365 4.953 0.2159780677 -0.0920539475
316.04490 10.475 0.2208534314 -0.0044748047
236.58849 1.017 0.2229541157 -0.0394368268
205.08168 1.646 0.2229541157 -0.0330923339
582.15784 9.692 0.2229541157 -0.0695377493
477.00025 10.29 0.2229541157 -0.0379704775
93.07378 0.817 0.2277620673 -0.0071377819
652.33835 11.955 0.2277620673 0.0707788821
92.52214 1.525 0.2277620673 -0.0421115907
189.15960 1.36 0.2277620673 0.0802090188
315.04155 8.621 0.2308344057 0.1526948870
314.34186 10.586 0.2326418320 -0.0434897858
349.60466 1.028 0.2326418320 0.0494220373
114.09122 5.331 0.2326418320 -0.0243262325
298.05252 1.172 0.2326418320 -0.0283007200
348.89496 2.036 0.2359406835 0.0241752670
168.12286 3.898 0.2375936948 -0.0683417100
323.14249 11.965 0.2375936948 0.0779376064
203.04007 4.18 0.2426179232 -0.0459686667
207.01410 0.908 0.2426179232 -0.1009656152
487.28036 11.49 0.2426179232 -0.0825956599
221.05068 9.929 0.2426179232 -0.0756731926
279.17010 9.088 0.2426179232 0.0147631138
459.28007 10.076 0.2426179232 -0.0091697741
387.28674 11.884 0.2411245662 -0.0466227520
307.85583 8.541 0.2463863359 -0.0179416355
131.07020 9.176 0.2477147658 -0.0087293467
434.15768 9.106 0.2477147658 0.0116725029
447.89196 1.202 0.2477147658 -0.0329054304
89.05968 2.623 0.2528844533 -0.0293800456
189.08695 10.311 0.2528844533 -0.0467068604
190.92841 8.648 0.2517262537 -0.0475063366
584.16293 9.677 0.2528844533 -0.0180988878
146.96129 2.582 0.2528844533 -0.0961779778
89.02439 1.449 0.2571445587 -0.1326501533
118.04970 3.758 0.2581271971 -0.0757523599
163.09646 8.511 0.2581271971 -0.0032787276
86.09634 1.065 0.2581271971 0.1331677506
86.09628 1.047 0.2581271971 0.1338675967
