"m.z" "r.t" "p.value" "t.score"
179.09099 9.09 0.0161132646 0.1345308461
509.38014 12.432 0.0161132646 0.0454533100
422.92822 10.675 0.0161132646 0.1475475873
214.08938 9.197 0.0161132646 0.0415106535
582.15729 9.277 0.0161132646 0.1285168228
146.06332 5.783 0.0164766392 -1.4116066508
204.01919 9.981 0.0164766392 0.0451875607
174.95605 1.643 0.0165631201 -0.1267487860
363.06231 1.036 0.0165631201 -0.2265919014
582.15788 10.23 0.0172250399 0.1283356649
201.01679 2.458 0.0173357811 0.0886420398
112.98560 0.672 0.0177338334 -0.1084128068
583.16022 8.649 0.0180030940 0.0867162936
551.22772 8.55 0.0180030940 0.0493968685
241.03105 1.001 0.0180030940 0.1913887801
557.34613 12.217 0.0180030940 0.0593041483
319.20160 9.052 0.0180030940 0.0831315822
111.02019 7.619 0.0184035401 0.0226243085
305.06317 10.048 0.0188117610 0.0597135213
183.07790 9.596 0.0188117610 0.1245623015
199.06892 9.647 0.0188117610 0.1123960337
114.06612 1.012 0.0188117610 0.0874176935
256.01510 9.976 0.0192278800 -0.1384358430
331.09246 10.166 0.0192278800 -0.0824558403
199.06869 9.063 0.0192278800 0.1128959762
120.06550 0.875 0.0196520217 0.1861468933
193.09709 3.414 0.0196520217 0.0274577828
418.16272 8.633 0.0205248782 0.0680696762
582.15797 10.491 0.0205248782 0.1189258122
493.13580 8.792 0.0214313536 0.1565066850
267.17197 12.682 0.0214313536 0.0784155043
480.15680 12.579 0.0223724923 0.2463788532
179.08727 9.381 0.0223724923 0.1056093949
409.08652 10.494 0.0223724923 0.1060963152
272.07651 7.249 0.0228563926 -0.0200539898
549.21370 9.63 0.0231720174 -0.2398752880
279.01201 9.316 0.0233493598 0.1014459046
209.06660 1.251 0.0236845542 -0.1796598808
165.06909 3.268 0.0238515306 -0.0578136905
409.06754 1.095 0.0247391995 -0.1126631471
209.09206 9.067 0.0248840351 0.0237963595
158.09236 9.95 0.0248840351 0.0572113969
195.05086 2.523 0.0252816102 0.1213632229
279.11598 10.313 0.0254146483 -0.0861312276
133.08570 7.047 0.0254146483 0.0773281382
228.12846 0.972 0.0259550240 0.0341100391
107.04896 8.69 0.0276361627 0.0770826188
652.33835 11.955 0.0276361627 0.0557995417
398.32649 11.304 0.0282170313 0.4043186079
223.14409 9.125 0.0282170313 0.0890495756
191.06606 11.966 0.0282170313 0.0862768580
397.17136 10.833 0.0281507147 0.1203612116
247.14414 10.417 0.0288083903 0.0264125162
336.85849 10.106 0.0300035138 -0.0872745464
308.20093 9.228 0.0306469096 0.0455978184
255.04659 1.162 0.0306469096 0.1347023648
437.23540 10.424 0.0319278133 0.1399283588
635.06921 9.54 0.0319278133 0.0742555940
415.54919 1.007 0.0325852955 0.2547250137
240.15945 8.688 0.0325852955 -0.0675268487
92.04305 1.438 0.0326362551 -0.0934075295
524.15241 10.436 0.0325852955 0.0673082439
296.95007 11.91 0.0326362551 -0.2518593618
212.07631 2.342 0.0339351049 0.2620741173
446.29603 10.761 0.0339351049 0.0902798508
178.05854 1.363 0.0339351049 0.1867852939
177.14837 10.693 0.0339351049 -0.2805634660
526.33502 11.108 0.0340252188 0.0662238892
225.93234 3.726 0.0346277492 0.0330006028
158.04011 0.897 0.0346277492 0.1915722752
353.14236 11.998 0.0347384475 -0.0332787620
361.18300 10.229 0.0353324336 0.2087245167
635.06932 10.199 0.0353324336 0.0812655118
161.12841 1.01 0.0353324336 0.2511153364
129.05452 7.943 0.0360493195 0.0851849962
356.24314 11.873 0.0360493195 0.0188624149
269.02976 10.317 0.0367785697 0.0641967375
417.30441 12.205 0.0367785697 -0.1070206119
253.09279 5.964 0.0369552132 0.0647436567
426.21226 8.517 0.0382748196 0.0476596100
265.11811 10.779 0.0382748196 0.4699631569
348.89496 2.036 0.0384990592 0.0360550124
102.95672 6.736 0.0384990592 -0.0546792720
237.08673 7.957 0.0390421505 0.0505556551
241.10289 0.989 0.0390421505 0.2035438286
307.14011 10.363 0.0398225081 -0.1127960594
129.06566 9.317 0.0398225081 0.0786482743
177.10193 10.234 0.0398225081 0.0400823238
275.05621 0.754 0.0400973819 -0.0564735857
165.11209 5.944 0.0406160606 0.1639610261
189.12329 3.624 0.0406160606 -0.1549638233
663.43469 12.755 0.0414229774 0.1580715126
522.20241 6.584 0.0414229774 0.1508165390
85.07597 9.659 0.0414229774 0.1186150251
75.00862 7.446 0.0417516390 -0.1178550148
108.94851 0.711 0.0422434291 0.0522623776
405.01419 1.275 0.0426002036 -0.1124255223
582.15784 9.692 0.0430775872 0.1002336185
187.87340 8.427 0.0434633071 -0.0948086525
608.38342 11.87 0.0439256242 0.0816850431
132.03019 2.166 0.0443411369 0.1058205903
258.91571 10.016 0.0452338816 -0.1544146247
189.14840 10.117 0.0456640302 0.1307167268
379.17993 11.998 0.0465547492 0.1236620272
388.87366 2.809 0.0470648755 -0.0189912182
207.14903 10.244 0.0474600473 0.0491437239
200.23726 9.743 0.0474600473 0.0244816517
152.03747 0.922 0.0474600473 -0.2160764269
294.14084 3.52 0.0483801018 -0.0107886349
307.85583 8.541 0.0489578189 -0.0797751817
174.08828 0.997 0.0489578189 0.0758135783
553.88232 12.299 0.0493150910 0.0863793175
434.15768 9.106 0.0502651942 0.0581227615
454.24306 9.525 0.0502651942 0.0338445123
197.15340 12.767 0.0512305914 0.0727281637
190.15486 1.3 0.0512305914 -0.1181792148
187.94177 12.093 0.0509142584 -0.1296130860
144.06544 5.699 0.0512305914 -0.1959351441
116.07055 0.913 0.0512305914 0.2196921256
323.14249 11.965 0.0512305914 0.1567442169
416.37491 11.688 0.0519167768 -0.0445040118
396.03459 4.792 0.0522114636 0.0370453567
761.58417 12.508 0.0522114636 0.0000000000
110.54134 1.31 0.0522114636 0.1671182966
719.96772 12.469 0.0532079924 0.0659080396
384.12233 6.947 0.0532079924 -0.0540151591
147.07632 5.289 0.0542203605 0.1539859352
223.11742 8.987 0.0542203605 0.0553176021
551.22836 9.747 0.0542203605 0.0448166973
295.12886 9.271 0.0542203605 0.0437840248
137.04578 8.857 0.0552487512 -0.0804657002
233.10721 6.699 0.0552487512 -0.1342955636
88.07559 0.78 0.0552487512 -0.1543977644
117.06976 7.935 0.0562933485 0.0589553752
780.21894 9.092 0.0573543373 0.0124530828
173.09307 1.007 0.0571802484 0.0516294604
635.06859 9.138 0.0573543373 0.0506885697
303.20673 9.547 0.0573543373 0.0506593066
227.03508 9.688 0.0584319030 0.0489008736
515.56788 1.001 0.0584319030 -0.1020249671
612.36945 9.954 0.0595262319 0.0360364226
304.15421 10.089 0.0595262319 0.0389282737
324.19171 10.394 0.0595262319 0.0709173271
79.51944 1.507 0.0606375108 0.0449615850
281.15950 9.565 0.0606375108 0.0256692923
175.10759 1.012 0.0606375108 0.1437409776
269.13839 11.789 0.0617659271 0.0048069105
257.09938 9.828 0.0617659271 0.0580196744
125.87298 8.404 0.0628801918 -0.0718174483
259.18052 10.234 0.0640749247 -0.1562157448
418.95567 10.374 0.0652558838 0.0602564083
473.97051 0.82 0.0652880510 -0.0328798395
281.02414 3.841 0.0652558838 0.0381454978
281.07666 10.459 0.0664547358 -0.1746720595
161.04543 0.992 0.0677714431 -0.1001988636
229.15463 3.876 0.0676716708 0.0732367766
408.08248 9.042 0.0689068794 0.0842506075
217.06176 9.907 0.0690419794 -0.2326361690
102.95662 5.572 0.0703320183 -0.0551401716
401.24885 9.151 0.0714328815 0.0839535737
90.52578 1.842 0.0714328815 0.0623762504
157.14146 7.82 0.0714328815 0.0241047681
264.17474 9.936 0.0714328815 0.0659396688
353.16799 1.006 0.0729714341 0.0867174396
146.96100 1.206 0.0729714341 0.0721754068
200.07224 9.616 0.0740342743 0.0425342626
209.10183 7.667 0.0740342743 0.1301664131
141.01566 3.755 0.0740342743 0.0841825765
270.19113 8.84 0.0753637225 0.0237886942
126.97134 0.92 0.0767125951 0.0448245750
101.02432 0.988 0.0784934475 -0.0953202274
437.29077 11.98 0.0784934475 -0.0525949349
416.28513 11.536 0.0794693849 0.1111552946
91.50454 9.41 0.0794693849 0.1284853309
780.21934 9.608 0.0794693849 0.0137264494
105.05448 1.968 0.0794693849 0.0926341553
132.06535 4.662 0.0808776881 0.0809151168
328.10279 10.232 0.0808776881 -0.0529471287
102.95673 5.012 0.0813793856 0.1129071254
209.13823 7.93 0.0837550767 0.0348795186
146.93845 2.351 0.0843508431 -0.1046683248
88.11195 0.79 0.0852245487 0.1081597029
73.07600 9.618 0.0867147967 0.0923810545
233.87537 2.909 0.0897583936 -0.0587825445
257.09930 9.85 0.0913121285 0.0621066580
258.91731 1.113 0.0937950801 0.0514918128
522.08875 9.141 0.0944844353 0.1147615578
311.00019 10.587 0.0954485869 0.0120024520
297.04541 6.041 0.0954485869 0.0434275840
525.28825 10.405 0.0961033920 0.0019829555
332.24300 9.924 0.0961033920 0.0635101083
90.52582 0.761 0.0961033920 0.0667558444
228.07861 8.707 0.0961033920 -0.2548812402
165.01913 9.687 0.0971253548 0.0555246859
389.16269 10.288 0.0977444738 0.0219818460
504.99519 10.333 0.0977444738 0.0345006557
584.16293 9.677 0.1010937787 0.0461434435
191.98266 0.935 0.1010937787 0.1392039213
352.16861 12.568 0.1010937787 0.0314826640
489.16273 12.42 0.1010937787 0.0521500267
126.97144 0.943 0.1010937787 0.0519211664
307.11091 10.806 0.1010937787 -0.0857548945
195.05092 2.207 0.1022973022 0.1300067007
427.21881 10.726 0.1022973022 -0.1184826385
131.08252 0.985 0.1040691892 0.1368696816
100.07559 2.81 0.1045338786 -0.3326258698
384.11905 1.015 0.1062884524 -0.1071247197
200.54568 1.004 0.1062884524 0.1527637049
133.06070 0.894 0.1062884524 -0.1073598749
190.92835 1.975 0.1076860561 -0.1092136354
185.09192 7.552 0.1080662947 -0.3672589961
144.10184 1.135 0.1080662947 0.1374943680
71.06032 9.925 0.1098675942 0.1387738173
