"m.z" "r.t" "p.value" "t.score"
115.03993 0.99 0.2768554688 0.1016642791
165.04176 12.772 0.2768554688 0.0101783396
258.15450 8.641 0.2768554688 -0.3245673527
564.35886 10.759 0.2768554688 0.0050563134
190.92833 2.326 0.2768554688 -0.0768795797
313.01459 8.756 0.2768554688 -0.0501230640
180.10164 9.656 0.2768554688 0.0256326648
245.09525 8.796 0.2768554688 0.0686183708
189.08695 10.311 0.2768554688 -0.0289192093
162.83902 11.979 0.2768554688 -0.0745037947
129.05452 7.943 0.2768554688 -0.1102633241
196.14204 0.68 0.2768554688 0.0086270609
249.15572 1.016 0.2768554688 0.0810994207
199.06869 9.063 0.2768554688 -0.0482557934
135.10161 5.036 0.2768554688 0.0153580311
126.10252 0.936 0.2768554688 0.0612757652
277.11832 10.94 0.2768554688 -0.0532053346
189.12329 3.624 0.2768554688 0.1487805430
137.04564 10.098 0.2768554688 0.2491870169
397.11301 1.167 0.2768554688 0.1023357435
128.04530 10.421 0.2768554688 0.0377317532
73.07600 9.618 0.2768554688 0.1524087783
176.10292 0.994 0.2768554688 0.3082913990
193.09709 3.414 0.2768554688 -0.0180977235
71.01366 1.245 0.3027954102 0.0770330068
146.96100 1.206 0.3027954102 -0.0347803302
272.94442 0.605 0.3027954102 0.0418085324
140.07027 1.006 0.3027954102 0.2867674101
267.17197 12.682 0.3027954102 0.2819213533
236.58849 1.017 0.3027954102 0.1811729658
354.93174 12.592 0.3027954102 -0.0833813173
259.09244 5.411 0.3027954102 0.2504017648
317.14938 10.984 0.3027954102 0.0861587294
549.21370 9.63 0.3027954102 0.0000000000
210.13340 6.021 0.3027954102 0.0177271302
461.80297 1.263 0.3027954102 -0.3603153259
162.07595 3.034 0.3027954102 0.1513508571
113.03078 1.938 0.3027954102 0.6118131414
181.06275 0.995 0.3027954102 0.3383575862
131.08142 4.505 0.3027954102 0.2086915575
269.08778 1.414 0.3027954102 0.2038250523
137.04578 8.857 0.3027954102 -0.0995418564
113.03080 1.937 0.3027954102 0.6325124818
221.05066 7.947 0.3027954102 0.1147778243
190.92842 5.012 0.3027954102 -0.0412742399
180.06885 1.005 0.3027954102 0.0555894194
233.07664 7.143 0.3027954102 0.1120625936
635.06930 10.43 0.3027954102 0.0653635976
209.13823 7.93 0.3027954102 -0.0559310812
780.21894 9.092 0.3027954102 0.0995992479
298.05252 1.172 0.3027954102 -0.0595813393
269.08792 0.988 0.3027954102 0.0922508946
379.28156 0.626 0.3027954102 0.0710627241
201.01679 2.458 0.3027954102 0.5495237215
246.97734 4.126 0.3302612305 0.0698924611
258.10995 0.974 0.3302612305 -0.2526643159
195.99212 3.004 0.3302612305 -0.3229806964
257.09938 9.828 0.3302612305 0.0612664600
336.85871 2.805 0.3302612305 -0.0160674584
205.08168 1.646 0.3302612305 0.0220889015
569.26508 11.514 0.3302612305 -0.0739856826
247.18027 8.894 0.3302612305 0.0908829011
