"m.z" "r.t" "p.value" "t.score"
204.01919 9.981 0.2264714960 -0.0388116652
180.08652 1.003 0.2264714960 -0.0717695243
168.12286 3.898 0.2264714960 0.0883396878
112.98560 0.672 0.2277860221 0.0736185117
179.09351 9.273 0.2288078107 0.0806938325
232.15429 4.856 0.2288078107 0.1184033680
93.07378 0.817 0.2311612335 -0.0164081378
672.85934 0.671 0.2301981309 0.0630525731
146.05992 10.774 0.2311612335 -0.0877811744
190.92833 2.326 0.2326283465 0.1345254684
314.34186 10.586 0.2335318025 -0.1097714122
103.04006 2.128 0.2350767097 0.3966672627
437.23557 9.826 0.2359195548 0.0053843920
146.96129 2.582 0.2359195548 0.0633750812
279.17010 9.088 0.2383245266 0.0679196044
310.21667 9.245 0.2383245266 -0.3112162237
220.98079 11.494 0.2375432602 -3.1320668458
245.21100 12.02 0.2407467530 0.0400521593
169.09472 0.91 0.2407467530 0.0013852047
99.09158 0.871 0.2407467530 0.1434089106
325.20100 11.795 0.2481172965 0.0172128774
375.16199 11.717 0.2456431054 -0.0154359241
102.12759 12.537 0.2481172965 -0.2340822653
185.09192 7.552 0.2481172965 0.0188661810
279.11602 12.082 0.2456431054 -0.1606047466
258.91731 1.113 0.2450524158 -0.0673765435
312.21699 8.835 0.2481172965 0.3898721145
507.57935 0.991 0.2481172965 -0.0277740715
287.07730 9.604 0.2450524158 0.0148774028
308.20098 9.244 0.2481172965 -0.2166625208
242.98245 7.562 0.2481172965 -0.1334506030
261.18080 11.062 0.2431862683 1.7658656178
346.08652 8.44 0.2450524158 -1.0088257014
206.02797 12.026 0.2450524158 0.0525107424
92.04305 1.438 0.2527265770 0.0825568627
102.95662 5.572 0.2527265770 0.1042723340
319.00836 0.533 0.2553214542 0.0150807324
326.70016 9.515 0.2556442978 0.0728208495
133.06070 0.894 0.2556442978 -0.0758651994
652.35148 0.688 0.2581882039 0.0635444623
153.12730 10.118 0.2581882039 -0.1097743745
130.04974 4.011 0.2607496081 0.0881801693
397.17136 10.833 0.2605666277 -0.1494143230
107.07014 1.305 0.2607496081 0.0820907417
154.12262 4.195 0.2607496081 -0.0383967869
297.98584 10.886 0.2633285361 0.0642313321
451.21470 10.875 0.2659250122 0.0648255006
140.07027 1.006 0.2659250122 0.0678805882
189.14840 10.117 0.2659250122 -0.0255470656
150.12764 10.599 0.2685390599 0.0361429244
564.35886 10.759 0.2711707013 -0.0141742234
190.92843 10.84 0.2767474412 0.0203711468
90.05492 0.83 0.2764868481 -0.0374184859
197.80798 4.227 0.2767474412 0.0592133511
255.04329 11.107 0.2764868481 0.0885608044
311.00018 10.361 0.2795094316 0.0360907262
105.05448 1.968 0.2791713921 0.3600843007
261.94159 4.797 0.2822901020 -25.3633481921
204.12297 0.92 0.2818736070 0.0651419524
209.09206 9.067 0.2845935091 -0.0323901871
297.98564 9.851 0.2845935091 0.0314677819
102.95672 6.736 0.2850894699 0.0636612107
138.05484 4.812 0.2845935091 0.1671316315
153.06571 9.803 0.2873311135 0.1657601166
348.10080 8.211 0.2873311135 -26.8761916658
