"m.z" "r.t" "p.value" "t.score"
427.09502 6.181 0.3612909419 -0.1061296524
195.99212 3.004 0.3612909419 -0.1121967990
86.05991 1.918 0.3612909419 -0.2723607543
439.68412 3.58 0.3612909419 0.0620578385
181.07165 0.988 0.3612909419 -0.0498285004
209.83376 3.865 0.3612909419 -0.0872616761
132.99174 11.311 0.3612909419 -0.2527635952
205.06814 1.161 0.3612909419 -0.1501243997
286.17993 9.975 0.3612909419 0.0362094401
440.29200 12.712 0.3878287666 26.3350937775
166.94304 3.234 0.3878287666 -0.0526732686
377.14150 10.798 0.3878287666 1.7248972527
179.09351 9.273 0.3878287666 0.1429305401
195.12266 6.237 0.3878287666 0.0332255903
158.04011 0.897 0.3878287666 0.2826029307
197.06686 8.384 0.3878287666 -0.1156167546
174.12357 5.985 0.3878287666 0.6506100458
269.12445 6.202 0.3878287666 0.0624184094
